thk_01,thk_02,thk_03,thk_04,thk_05,thk_06,thk_07,res_01,res_02,res_03,res_04,res_05,res_06,res_07,res_08
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
5.92162e+00,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,8.62037e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,9.19465e+00,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,9.64336e+00,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.29699e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,1.87814e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,4.13511e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,3.64485e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,9.11421e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,8.64878e+01,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,3.25592e+01,1.01619e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.04823e+02,4.11671e+01,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,1.44411e+02,4.45840e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,9.28609e+01,2.95861e+01
7.97258e-01,3.24423e+00,1.31098e+01,1.88416e+01,1.34194e+01,2.23920e+01,3.31247e+01,6.75989e+01,4.44912e+01,1.09264e+02,7.02855e+01,1.01619e+02,4.11671e+01,4.45840e+01,4.96114e+01
7.97258e-01,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,3.24423e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,1.31098e+01,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,1.88416e+01,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.34194e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,2.23920e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,3.31247e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,6.75989e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,4.44912e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,1.09264e+02,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,7.02855e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.01619e+02,1.44411e+02,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,4.11671e+01,9.28609e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,4.45840e+01,4.96114e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,2.95861e+01
5.92162e+00,8.62037e+00,9.19465e+00,9.64336e+00,1.29699e+01,1.87814e+01,4.13511e+01,3.64485e+01,9.11421e+01,8.64878e+01,3.25592e+01,1.04823e+02,1.44411e+02,9.28609e+01,4.96114e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
2.80562e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,4.30597e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,3.12025e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.80834e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.44787e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,3.49974e+01,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.89471e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,6.91309e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,4.69101e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,3.39590e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,6.44336e+01,5.03589e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.35627e+01,1.08080e+02,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,7.74986e+01,9.06992e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,4.67457e+01,6.81309e+01
3.91326e+00,7.55863e+00,7.03539e+00,1.04016e+01,2.49282e+01,6.17602e+00,1.07207e+01,3.49165e+01,8.87232e+01,5.67352e+01,3.84111e+01,5.03589e+01,1.08080e+02,9.06992e+01,1.10666e+01
3.91326e+00,4.30597e+00,3.12025e+00,1.80834e+01,2.44787e+01,3.49974e+01,1.89471e+01,6.91309e+01,4.69101e+01,3.39590e+01,6.44336e+01,5.35627e+01,7.74986e+01,4.67457e+01,1.10666e+01
2.80562e+00,7.55863e+00,3.12025e+00,1.80834e+01,2.44787e+01,3.49974e+01,1.89471e+01,6.91309e+01,4.69101e+01,3.39590e+01,6.44336e+01,5.35627e+01,7.74986e+01,4.67457e+01,1.10666e+01
2.80562e+00,4.30597e+00,7.03539e+00,1.80834e+01,2.44787e+01,3.49974e+01,1.89471e+01,6.91309e+01,4.69101e+01,3.39590e+01,6.44336e+01,5.35627e+01,7.74986e+01,4.67457e+01,1.10666e+01
2.80562e+00,4.30597e+00,3.12025e+00,1.04016e+01,2.44787e+01,3.49974e+01,1.89471e+01,6.91309e+01,4.69101e+01,3.39590e+01,6.44336e+01,5.35627e+01,7.74986e+01,4.67457e+01,1.10666e+01
2.80562e+00,4.30597e+00,3.12025e+00,1.80834e+01,2.49282e+01,3.49974e+01,1.89471e+01,6.91309e+01,4.69101e+01,3.39590e+01,6.44336e+01,5.35627e+01,7.74986e+01,4.67457e+01,1.10666e+01
2.80562e+00,4.30597e+00,3.12025e+00,1.80834e+01,2.44787e+01,6.17602e+00,1.89471e+01,6.91309e+01,4.69101e+01,3.39590e+01,6.44336e+01,5.35627e+01,7.74986e+01,4.67457e+01,1.10666e+01
